,time,price,size
3018,36803820,9.93,597
3019,36804300,9.94,500
3020,36805850,9.94,400
3021,36805900,9.94,900
3022,36808170,9.94,100
3023,36810020,9.94,3000
3024,36826420,9.94,100
3025,36831860,9.93,403
3026,36831860,9.93,597
3027,36833320,9.94,500
3028,36835020,9.93,403
3029,36835020,9.93,397
3030,36838040,9.94,100
3031,36838040,9.94,100
3032,36838140,9.94,200
3033,36838470,9.93,600
3034,36838800,9.94,500
3035,36842560,9.94,1600
3036,36842950,9.94,907
3037,36842950,9.94,3760
3038,36842950,9.94,900
3039,36842950,9.94,1900
3040,36842950,9.94,1533
3041,36844840,9.94,100
3042,36845400,9.94,267
3043,36845400,9.94,1000
3044,36845400,9.94,2000
3045,36845400,9.94,500
3046,36845400,9.94,1900
3047,36845400,9.94,1900
3048,36845400,9.94,1900
3049,36845400,9.94,1900
3050,36845400,9.94,900
3051,36845400,9.94,600
3052,36845400,9.94,2000
3053,36845400,9.94,2000
3054,36845400,9.94,900
3055,36848520,9.94,400
3056,36850110,9.94,5640
3057,36850500,9.95,36
3058,36850500,9.95,864
3059,36851990,9.94,1800
3060,36856720,9.94,1000
3061,36860920,9.94,2500
3062,36864440,9.94,18900
3063,36868890,9.95,96
3064,36868890,9.95,204
3065,36872160,9.95,100
3066,36874150,9.94,400
3067,36878130,9.94,100
3068,36883270,9.95,100
3069,36883540,9.94,20000
3070,36889200,9.95,200
3071,36892390,9.95,96
3072,36892390,9.95,4
3073,36895030,9.95,100
3074,36895160,9.95,900
3075,36896380,9.94,400
3076,36897180,9.94,5000
3077,36902960,9.95,1600
3078,36903070,9.95,9000
3079,36904920,9.95,100
3080,36909700,9.95,100
3081,36921440,9.94,2300
3082,36923980,9.94,20100
3083,36925060,9.94,800
3084,36926100,9.94,2200
3085,36926830,9.95,900
3086,36927040,9.95,1000
3087,36927580,9.95,100
3088,36934260,9.95,3900
3089,36934340,9.94,693
3090,36934340,9.94,900
3091,36934340,9.94,100
3092,36934340,9.94,307
3093,36935080,9.94,3900
3094,36946380,9.95,700
3095,36952340,9.95,100
3096,36953830,9.94,2200
3097,36955220,9.94,900
3098,36955460,9.95,10000
3099,36958650,9.95,300
3100,36962230,9.94,400
3101,36963000,9.95,1600
3102,36963060,9.95,9000
3103,36965610,9.94,100
3104,36965900,9.94,2193
3105,36965900,9.94,3807
3106,36970590,9.95,100
3107,36970730,9.95,900
3108,36976150,9.95,1400
3109,36976230,9.95,100
3110,36980990,9.94,193
3111,36980990,9.94,407
3112,36991790,9.95,500
3113,36994060,9.95,300
3114,36997860,9.94,100
3115,36998450,9.94,493
3116,36998450,9.94,1000
3117,36998450,9.94,7
3118,37001240,9.95,100
3119,37001240,9.95,100
3120,37005120,9.94,993
3121,37005120,9.94,400
3122,37005120,9.94,400
3123,37005120,9.94,107
3124,37005930,9.94,1000
3125,37006380,9.94,2000
3126,37009140,9.95,300
3127,37010970,9.94,600
3128,37011590,9.94,2736
3129,37012020,9.94,800
3130,37012230,9.95,400
3131,37013310,9.95,200
3132,37014190,9.94,1900
3133,37015210,9.95,900
3134,37015210,9.95,200
3135,37018250,9.94,400
3136,37018300,9.95,900
3137,37021160,9.95,200
3138,37022120,9.95,100
3139,37022630,9.95,1600
3140,37023120,9.95,2296
3141,37023120,9.95,800
3142,37023120,9.95,1800
3143,37023120,9.95,500
3144,37023120,9.95,900
3145,37023120,9.95,800
3146,37023120,9.95,800
3147,37023120,9.95,200
3148,37023120,9.95,904
3149,37024230,9.95,200
3150,37026060,9.94,600
3151,37027250,9.95,100
3152,37027500,9.95,596
3153,37027500,9.95,1000
3154,37027500,9.95,4
3155,37029310,9.94,300
3156,37030340,9.95,100
3157,37030950,9.94,3000
3158,37031990,9.95,100
3159,37033470,9.95,400
3160,37036400,9.95,800
3161,37036510,9.95,400
3162,37037470,9.95,100
3163,37037620,9.95,100
3164,37039290,9.95,100
3165,37039890,9.95,100
3166,37040960,9.94,600
3167,37041940,9.95,1500
3168,37042210,9.95,200
3169,37045240,9.95,100
3170,37046470,9.95,800
3171,37048240,9.95,300
3172,37048930,9.95,300
3173,37051080,9.95,100
3174,37051520,9.95,1000
3175,37054080,9.95,800
3176,37054150,9.95,100
3177,37055130,9.95,100
3178,37056300,9.95,2496
3179,37056300,9.95,104
3180,37057210,9.95,200
3181,37058380,9.95,300
3182,37060300,9.95,696
3183,37060300,9.95,204
3184,37060400,9.95,600
3185,37061520,9.95,1200
3186,37066130,9.95,400
3187,37066250,9.95,100
3188,37067000,9.94,2000
3189,37067140,9.95,100
3190,37069270,9.94,1900
3191,37070460,9.94,957
3192,37070460,9.94,300
3193,37070460,9.94,100
3194,37070460,9.94,543
3195,37070960,9.94,600
3196,37071210,9.95,400
3197,37072250,9.95,400
3198,37072890,9.95,100
3199,37072930,9.94,1857
3200,37072930,9.94,443
3201,37073960,9.94,357
3202,37073960,9.94,195
3203,37074510,9.94,305
3204,37074510,9.94,95
3205,37075510,9.95,800
3206,37076510,9.94,1900
3207,37076530,9.95,400
3208,37076830,9.94,5
3209,37076830,9.94,400
3210,37076830,9.94,3314
3211,37078430,9.95,500
3212,37079420,9.95,900
3213,37079510,9.94,14811
3214,37079660,9.94,1900
3215,37080470,9.94,1900
3216,37081040,9.95,700
3217,37081190,9.95,1100
3218,37081680,9.95,600
3219,37082400,9.95,396
3220,37082400,9.95,1204
3221,37083230,9.95,6396
3222,37083230,9.95,2604
3223,37083810,9.94,220
3224,37084340,9.95,3100
3225,37085910,9.94,900
3226,37086460,9.95,700
3227,37086970,9.94,800
3228,37087280,9.95,2000
3229,37087370,9.94,8155
3230,37087370,9.94,1100
3231,37087370,9.94,200
3232,37087370,9.94,3000
3233,37087370,9.94,1000
3234,37087370,9.94,1356
3235,37089210,9.94,1644
3236,37089210,9.94,8750
3237,37089430,9.95,100
3238,37090280,9.94,800
3239,37090350,9.95,100
3240,37091230,9.95,100
3241,37095440,9.94,14811
3242,37095790,9.95,800
3243,37096140,9.95,700
3244,37096900,9.94,1900
3245,37097190,9.95,100
3246,37097320,9.94,5700
3247,37100150,9.95,200
3248,37100970,9.94,600
3249,37101320,9.95,800
3250,37102730,9.94,100
3251,37106010,9.95,900
3252,37106240,9.95,100
3253,37106480,9.95,400
3254,37107140,9.95,1000
3255,37108070,9.94,1900
3256,37112240,9.95,100
3257,37112240,9.95,100
3258,37113000,9.94,1900
3259,37116720,9.94,400
3260,37116910,9.95,900
3261,37123040,9.94,500
3262,37123600,9.94,23039
3263,37123600,9.94,1500
3264,37123600,9.94,4500
3265,37123600,9.94,400
3266,37123600,9.94,1000
3267,37123600,9.94,2500
3268,37123600,9.94,1100
3269,37123600,9.94,100
3270,37123600,9.94,800
3271,37123600,9.94,200
3272,37123600,9.94,400
3273,37123600,9.94,1100
3274,37123600,9.94,1961
3275,37124620,9.95,2296
3276,37124620,9.95,50
3277,37124620,9.95,654
3278,37129340,9.94,400
3279,37131000,9.94,600
3280,37134870,9.94,800
3281,37138920,9.95,300
3282,37143190,9.95,2446
3283,37143190,9.95,2000
3284,37143190,9.95,1000
3285,37143190,9.95,2600
3286,37143190,9.95,600
3287,37143190,9.95,354
3288,37143210,9.95,146
3289,37143210,9.95,400
3290,37143210,9.95,1054
3291,37143270,9.94,100
3292,37143810,9.94,85
3293,37144610,9.95,100
3294,37148680,9.95,346
3295,37148680,9.95,500
3296,37148680,9.95,200
3297,37148680,9.95,100
3298,37148680,9.95,4320
3299,37148680,9.95,2000
3300,37148680,9.95,3000
3301,37148680,9.95,900
3302,37149850,9.95,2000
3303,37150740,9.96,900
3304,37151550,9.95,1500
3305,37153640,9.96,100
3306,37155410,9.95,2200
3307,37157130,9.96,651
3308,37157130,9.96,4000
3309,37157130,9.96,2000
3310,37157130,9.96,1000
3311,37157130,9.96,500
3312,37157130,9.96,500
3313,37157130,9.96,4800
3314,37157130,9.96,1000
3315,37157130,9.96,720
3316,37157130,9.96,29700
3317,37157130,9.96,200
3318,37157130,9.96,2400
3319,37157130,9.96,5000
3320,37157130,9.96,1200
3321,37157130,9.96,3000
3322,37157130,9.96,10000
3323,37157130,9.96,1200
3324,37157130,9.96,1900
3325,37157130,9.96,1000
3326,37157130,9.96,1000
3327,37157130,9.96,1000
3328,37157130,9.96,156
3329,37157130,9.96,1000
3330,37157130,9.96,800
3331,37157130,9.96,3600
3332,37157130,9.96,1000
3333,37158450,9.96,3718
3334,37160950,9.96,600
3335,37163780,9.96,4900
3336,37164720,9.96,3000
3337,37165950,9.97,100
3338,37166170,9.96,2200
3339,37166690,9.96,3000
3340,37167600,9.96,2200
3341,37172450,9.96,100
3342,37172710,9.96,4440
3343,37174180,9.96,1900
3344,37177230,9.97,100
3345,37177730,9.96,800
3346,37179910,9.96,50000
3347,37180290,9.96,1300
3348,37183720,9.96,2620
3349,37185360,9.96,300
3350,37186780,9.96,1000
3351,37187880,9.96,1200
3352,37188240,9.96,500
3353,37188290,9.96,30
3354,37189340,9.96,1000
3355,37190970,9.96,600
3356,37191260,9.96,2100
3357,37192080,9.96,15960
3358,37192500,9.96,5700
3359,37193870,9.96,700
3360,37195920,9.97,800
3361,37195920,9.97,100
3362,37197470,9.96,5000
3363,37203050,9.96,2000
3364,37203220,9.97,400
3365,37203220,9.97,8600
3366,37203250,9.96,1700
3367,37203400,9.97,1600
3368,37203440,9.96,500
3369,37205550,9.96,700
3370,37205680,9.96,200
3371,37207350,9.97,100
3372,37209970,9.96,705
3373,37209970,9.96,95
3374,37210380,9.96,5
3375,37210380,9.96,700
3376,37210380,9.96,295
3377,37211120,9.97,100
3378,37211250,9.96,105
3379,37211250,9.96,195
3380,37211400,9.96,305
3381,37211400,9.96,900
3382,37213490,9.96,100
3383,37220970,9.95,600
3384,37220970,9.96,100
3385,37228490,9.95,400
3386,37229170,9.96,300
3387,37236280,9.95,34
3388,37236280,9.95,4066
3389,37241130,9.96,100
3390,37244120,9.96,100
3391,37244120,9.96,100
3392,37249520,9.95,700
3393,37250960,9.95,600
3394,37262370,9.96,1600
3395,37263240,9.96,1395
3396,37263240,9.96,7605
3397,37270370,9.95,900
3398,37270640,9.96,1600
3399,37272500,9.96,100
3400,37276710,9.96,400
3401,37278370,9.96,295
3402,37278370,9.96,100
3403,37278370,9.96,405
3404,37279310,9.96,95
3405,37279310,9.96,200
3406,37279310,9.96,1305
3407,37280400,9.95,400
3408,37280960,9.95,600
3409,37282100,9.95,2734
3410,37282100,9.95,100
3411,37282100,9.95,1166
3412,37283160,9.96,100
3413,37285530,9.95,400
3414,37285680,9.96,400
3415,37286000,9.96,900
3416,37287150,9.96,100
3417,37287450,9.95,1
3418,37288310,9.96,800
3419,37290040,9.96,200
3420,37291410,9.96,200
3421,37292280,9.95,500
3422,37294480,9.96,200
3423,37295320,9.95,133
3424,37295320,9.95,700
3425,37295320,9.95,167
3426,37295970,9.95,85
3427,37296250,9.96,200
3428,37297620,9.96,100
3429,37298020,9.95,648
3430,37298020,9.95,100
3431,37298020,9.95,400
3432,37298020,9.95,52
3433,37299530,9.96,495
3434,37299530,9.96,705
3435,37300630,9.96,200
3436,37302920,9.96,795
3437,37302920,9.96,300
3438,37302920,9.96,1000
3439,37302920,9.96,1000
3440,37302920,9.96,3905
3441,37303470,9.96,95
3442,37303470,9.96,105
3443,37306390,9.96,195
3444,37306390,9.96,105
3445,37306660,9.96,100
3446,37307300,9.96,100
3447,37309580,9.96,595
3448,37309580,9.96,505
3449,37310970,9.95,600
3450,37315080,9.95,700
3451,37315310,9.96,200
3452,37316030,9.95,1800
3453,37318970,9.96,300
3454,37319440,9.96,200
3455,37321540,9.96,500
3456,37323040,9.95,800
3457,37323200,9.96,1295
3458,37323200,9.96,305
3459,37323390,9.96,1695
3460,37323390,9.96,100
3461,37323390,9.96,100
3462,37323390,9.96,6300
3463,37323390,9.96,805
3464,37326490,9.95,48
3465,37326490,9.95,452
3466,37326900,9.95,1000
3467,37327730,9.96,200
3468,37327890,9.95,148
3469,37327890,9.95,2852
3470,37328870,9.96,100
3471,37330240,9.96,100
3472,37330850,9.96,1700
3473,37333580,9.96,700
3474,37336550,9.96,300
3475,37336700,9.96,100
3476,37339240,9.95,2000
3477,37340930,9.95,600
3478,37342020,9.95,2400
3479,37342550,9.95,400
3480,37342750,9.96,3400
3481,37344050,9.95,700
3482,37345300,9.95,1500
3483,37345470,9.96,500
3484,37345700,9.95,3248
3485,37345700,9.95,1300
3486,37345700,9.95,2352
3487,37347050,9.95,500
3488,37348370,9.96,1000
3489,37348760,9.95,2040
3490,37351020,9.96,7000
3491,37351320,9.96,2000
3492,37351490,9.96,1500
3493,37352030,9.96,100
3494,37352200,9.95,108
3495,37352200,9.95,200
3496,37352200,9.95,500
3497,37352200,9.95,192
3498,37354330,9.96,495
3499,37354330,9.96,5
3500,37357500,9.96,1800
3501,37357840,9.95,700
3502,37358140,9.95,108
3503,37358140,9.95,200
3504,37358140,9.95,192
3505,37363510,9.96,300
3506,37364360,9.96,1000
3507,37364650,9.95,808
3508,37364650,9.95,32
3509,37364770,9.95,368
3510,37364770,9.95,300
3511,37364770,9.95,332
3512,37370190,9.95,268
3513,37370190,9.95,400
3514,37370190,9.95,800
3515,37370190,9.95,200
3516,37370190,9.95,200
3517,37370190,9.95,32
3518,37370710,9.95,1568
3519,37370710,9.95,200
3520,37370710,9.95,100
3521,37370710,9.95,32
3522,37370960,9.95,600
3523,37371560,9.95,268
3524,37371560,9.95,100
3525,37371830,9.95,32
3526,37372400,9.95,368
3527,37375450,9.95,100
3528,37378820,9.95,100
3529,37380720,9.95,1000
3530,37382330,9.95,200
3531,37382370,9.95,132
3532,37382370,9.95,1900
3533,37382370,9.95,300
3534,37382370,9.95,2000
3535,37382370,9.96,1895
3536,37382370,9.96,2040
3537,37382370,9.96,1000
3538,37382370,9.96,2000
3539,37382370,9.96,500
3540,37382370,9.96,1200
3541,37382370,9.96,10000
3542,37382370,9.96,960
3543,37382370,9.96,1000
3544,37382370,9.96,1200
3545,37382370,9.96,700
3546,37382370,9.96,2000
3547,37382370,9.96,7000
3548,37382370,9.96,2000
3549,37382370,9.96,1000
3550,37382370,9.96,11973
3551,37382930,9.96,1600
3552,37383360,9.96,8427
3553,37383360,9.96,573
3554,37388350,9.96,100
3555,37390440,9.96,100
3556,37394790,9.94,840
3557,37400330,9.94,400
3558,37400430,9.94,900
3559,37400570,9.94,200
3560,37400900,9.94,600
3561,37408650,9.95,300
3562,37414040,9.95,400
3563,37420470,9.95,900
3564,37427080,9.95,100
3565,37427190,9.95,100
3566,37430920,9.94,600
3567,37430980,9.94,1314
3568,37430980,9.94,400
3569,37430980,9.94,1000
3570,37430980,9.94,1000
3571,37430980,9.94,1000
3572,37430980,9.94,300
3573,37430990,9.94,11000
3574,37430990,9.94,10000
3575,37430990,9.94,1000
3576,37430990,9.94,2000
3577,37430990,9.94,500
3578,37430990,9.94,20000
3579,37430990,9.94,300
3580,37430990,9.94,1100
3581,37430990,9.94,200
3582,37430990,9.94,2000
3583,37430990,9.94,100
3584,37430990,9.94,700
3585,37430990,9.94,900
3586,37430990,9.94,100
3587,37430990,9.94,500
3588,37430990,9.94,300
3589,37430990,9.94,100
3590,37431880,9.94,400
3591,37434770,9.93,3
3592,37434770,9.93,1897
3593,37434930,9.93,103
3594,37434930,9.93,597
3595,37436740,9.94,100
3596,37438710,9.94,100
3597,37439490,9.93,403
3598,37439490,9.93,1497
3599,37441170,9.94,100
3600,37443100,9.94,1600
3601,37443640,9.94,1886
3602,37443640,9.94,2000
3603,37443640,9.94,700
3604,37443640,9.94,500
3605,37443640,9.95,3914
3606,37444780,9.95,900
3607,37444780,9.95,300
3608,37445080,9.95,100
3609,37445840,9.93,3
3610,37445840,9.93,82
3611,37447850,9.94,200
3612,37448130,9.94,100
3613,37450650,9.94,1600
3614,37453730,9.94,100
3615,37456810,9.94,200
3616,37456830,9.94,100
3617,37457580,9.93,118
3618,37457580,9.93,282
3619,37459710,9.94,100
3620,37460940,9.93,718
3621,37460940,9.93,587
3622,37461420,9.94,1300
3623,37462540,9.94,100
3624,37463350,9.94,900
3625,37465650,9.94,300
3626,37465650,9.95,100
3627,37468780,9.95,200
3628,37469210,9.93,100
3629,37470670,9.95,1900
3630,37471400,9.93,200
3631,37472010,9.93,113
3632,37472010,9.93,87
3633,37474490,9.95,400
3634,37474880,9.95,1900
3635,37477620,9.94,800
3636,37478350,9.95,1900
3637,37478810,9.94,200
3638,37478810,9.93,500
3639,37479680,9.94,500
3640,37480610,9.95,400
3641,37481580,9.94,800
3642,37481580,9.94,200
3643,37483710,9.94,2
3644,37483710,9.95,600
3645,37486800,9.95,200
3646,37487210,9.94,200
3647,37487330,9.95,100
3648,37489600,9.95,100
3649,37492960,9.94,100
3650,37494250,9.94,200
3651,37494880,9.94,200
3652,37498400,9.95,200
3653,37498880,9.95,300
3654,37501830,9.95,1900
3655,37502630,9.94,600
3656,37503140,9.95,1600
3657,37503280,9.95,1900
3658,37503520,9.95,5890
3659,37503520,9.95,3110
3660,37507630,9.95,690
3661,37507630,9.95,1610
3662,37508320,9.94,2000
3663,37508990,9.95,100
3664,37510260,9.94,2000
3665,37511420,9.95,800
3666,37513780,9.95,490
3667,37513780,9.95,210
3668,37516900,9.95,400
3669,37522710,9.95,200
3670,37523000,9.95,100
3671,37524210,9.94,2600
3672,37528820,9.95,500
3673,37530050,9.95,1000
3674,37534620,9.94,800
3675,37534950,9.94,5398
3676,37534950,9.94,2
3677,37537100,9.94,1198
3678,37537100,9.94,4202
3679,37540730,9.95,100
3680,37541010,9.95,2000
3681,37543730,9.94,400
3682,37544150,9.95,2890
3683,37544150,9.95,1000
3684,37544150,9.95,1200
3685,37544150,9.95,2000
3686,37544150,9.95,1000
3687,37544150,9.95,500
3688,37544150,9.95,1000
3689,37544150,9.95,2000
3690,37544150,9.95,10000
3691,37544150,9.95,5000
3692,37544150,9.95,2100
3693,37544150,9.95,400
3694,37544150,9.95,28710
3695,37547480,9.94,200
3696,37549810,9.95,9200
3697,37550440,9.94,120
3698,37555910,9.95,1400
3699,37557790,9.94,2000
3700,37560020,9.94,100
3701,37560440,9.95,1000
3702,37561610,9.94,7800
3703,37561650,9.95,700
3704,37563010,9.95,1600
3705,37563100,9.94,978
3706,37563100,9.94,400
3707,37563100,9.94,622
3708,37563510,9.95,9000
3709,37564820,9.94,300
3710,37568060,9.95,3300
3711,37570270,9.95,100
3712,37570780,9.95,900
3713,37573590,9.95,600
3714,37576010,9.95,100
3715,37577130,9.95,100
3716,37578370,9.95,100
3717,37580250,9.94,378
3718,37580250,9.94,422
3719,37580290,9.94,78
3720,37580290,9.94,300
3721,37580290,9.94,900
3722,37580290,9.94,600
3723,37580290,9.94,122
3724,37582350,9.94,1878
3725,37582350,9.94,300
3726,37582350,9.94,700
3727,37582350,9.94,400
3728,37582350,9.94,6222
3729,37584900,9.95,500
3730,37585190,9.94,100
3731,37585530,9.95,2100
3732,37588530,9.95,500
3733,37588650,9.95,300
3734,37588870,9.94,3678
3735,37588870,9.94,322
3736,37589600,9.94,600
3737,37594100,9.94,78
3738,37594100,9.94,922
3739,37594780,9.95,800
3740,37596070,9.94,178
3741,37596070,9.94,822
3742,37597120,9.94,85
3743,37598270,9.94,200
3744,37600110,9.94,893
3745,37600110,9.94,7
3746,37600110,9.94,800
3747,37600690,9.94,10000
3748,37603390,9.95,6400
3749,37603630,9.95,2200
3750,37604240,9.94,800
3751,37604630,9.94,100
3752,37606780,9.95,1300
3753,37606970,9.94,293
3754,37612520,9.94,500
3755,37612550,9.94,400
3756,37613000,9.93,400
3757,37614320,9.94,700
3758,37615250,9.94,600
3759,37615320,9.94,1000
3760,37617920,9.94,100
3761,37618750,9.94,100
3762,37618750,9.94,100
3763,37619110,9.94,507
3764,37619110,9.94,493
3765,37621290,9.93,813
3766,37621290,9.93,500
3767,37621290,9.93,3000
3768,37621290,9.93,587
3769,37621780,9.94,500
3770,37622530,9.94,100
3771,37622530,9.94,100
3772,37622930,9.94,112
3773,37622930,9.95,1488
3774,37623650,9.95,9000
3775,37627800,9.94,900
3776,37627800,9.95,200
3777,37628010,9.95,100
3778,37630950,9.95,1500
3779,37633020,9.94,1200
3780,37635270,9.93,13
3781,37635270,9.93,687
3782,37636740,9.94,500
3783,37637620,9.93,100
3784,37639520,9.94,300
3785,37639520,9.95,2400
3786,37645640,9.94,800
3787,37645690,9.94,160
3788,37652280,9.95,900
3789,37656180,9.94,1600
3790,37658630,9.94,100
3791,37663710,9.95,2000
3792,37663750,9.95,500
3793,37664610,9.95,1900
3794,37665070,9.95,200
3795,37668580,9.94,2040
3796,37668580,9.94,1460
3797,37669130,9.94,540
3798,37669130,9.94,460
3799,37673030,9.95,800
3800,37675760,9.94,100
3801,37675760,9.95,700
3802,37678340,9.94,1440
3803,37678340,9.94,600
3804,37678340,9.94,500
3805,37678340,9.94,400
3806,37678340,9.94,1600
3807,37678340,9.94,460
3808,37678460,9.95,300
3809,37680850,9.94,540
3810,37680850,9.94,800
3811,37680850,9.94,7560
3812,37682380,9.94,300
3813,37682730,9.95,1600
3814,37683570,9.95,9000
3815,37684650,9.95,1100
3816,37684690,9.94,2140
3817,37684690,9.94,60
3818,37687970,9.95,1200
3819,37688040,9.95,100
3820,37688330,9.94,640
3821,37688330,9.94,260
